"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_ex_us_tr","ru30_tr","bb_us_agg_tr","opt_benchmark_return","conservative_benchmark_return","moderate_benchmark_return","aggressive_benchmark_return","standard_pension_benchmark_return","cum_return","cum_opt_benchmark_return","cum_conservative_benchmark_return","cum_moderate_benchmark_return","cum_aggressive_benchmark_return","cum_standard_pension_benchmark_return","cum_opt_benchmark_excess","cum_conservative_benchmark_excess","cum_moderate_benchmark_excess","cum_aggressive_benchmark_excess","cum_standard_pension_benchmark_excess"
"Alabama ERS",2021,2021-09-30,9,"Employees' Retirement System of Alabama","Alabama",21104942,15479476,0.077,0.2218,0.244450392014862,0.318754248539813,-0.0089515304297324,0.213696670737548,0.151198222497731,0.184816633169329,0.228837845811942,0.165666463266713,2.76588247792862,2.90585028591178,2.01954513191259,2.30220937548954,2.67448578287057,2.40005022489439,-0.139967807983154,0.746337346016035,0.463673102439083,0.0913966950580525,0.365832253034232
"Alabama Teachers",2011,NA,NA,"Teachers' Retirement System of Alabama","Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0
"Alabama Teachers",2012,2012-09-30,9,"Teachers' Retirement System of Alabama","Alabama",28251368,18950126,0.08,0.183,0.15040462112749,0.302016633182572,0.0515943983224678,0.210734408717083,0.130353258049172,0.156707187854428,0.187976000433466,0.16322064294296,1.183,1.21073440871708,1.13035325804917,1.15670718785443,1.18797600043347,1.16322064294296,-0.0277344087170828,0.0526467419508283,0.0262928121455721,-0.00497600043346558,0.0197793570570401
"Alabama Teachers",2013,2013-09-30,9,"Teachers' Retirement System of Alabama","Alabama",29665844,20820372,0.08,0.1493,0.169749650647782,0.215995783915536,-0.0168216072893632,0.146514673576272,0.0999658843919753,0.123804163836544,0.155242445273536,0.10873995591392,1.3596219,1.38812476539783,1.24335002116541,1.29991235405047,1.37240029966703,1.28970920437474,-0.0285028653978268,0.116271878834592,0.059709545949534,-0.0127783996670328,0.0699126956252616
"Alabama Teachers",2014,2014-09-30,9,"Teachers' Retirement System of Alabama","Alabama",30837828,22441308,0.08,0.1213,0.052239410383089,0.177584971078995,0.0395572330936762,0.120485440781754,0.0637487237988535,0.0785669442602421,0.0947571885607891,0.0914739808550294,1.52454403647,1.55537358961685,1.32261199824998,1.40204249551435,1.50244509364347,1.40768403944427,-0.0308295531468532,0.20193203822002,0.122501540955651,0.0220989428265346,0.116859997025732
"Alabama Teachers",2015,2015-09-30,9,"Teachers' Retirement System of Alabama","Alabama",31844844,21747732,0.08,0.0104,-0.11778402093596,-0.0049473065843767,0.0294081685813163,-0.014131662790871,-0.0428695167936681,-0.0455495627849421,-0.0531802471669287,-0.0166422286914783,1.54039929444929,1.53339357453456,1.2659122609795,1.33818007283776,1.42254469220877,1.38425703973449,0.00700571991472643,0.274487033469792,0.202219221611526,0.117854602240521,0.156142254714795
"Alabama Teachers",2016,2016-09-30,9,"Teachers' Retirement System of Alabama","Alabama",33143834,22936298,0.07875,0.1041,0.0979562457739873,0.149640799487872,0.0519254504423088,0.115236439134009,0.0860957577179409,0.09632679984754,0.108714834871072,0.0972014822797699,1.70075486100146,1.71009638985489,1.37490193629296,1.46708267687397,1.57719640351896,1.51880887585289,-0.00934152885343442,0.325852924708502,0.233672184127488,0.123558457482497,0.181945985148567
"Alabama Teachers",2017,2017-09-30,9,"Teachers' Retirement System of Alabama","Alabama",34688080,24651456,0.0775,0.1177,0.201537605784894,0.187065359962383,0.000726565798387924,0.139818330083039,0.117882703815992,0.136601616305798,0.16305085363432,0.113063376923503,1.90093370814133,1.94919921136544,1.53697909402501,1.66748854178919,1.83435962346171,1.69053053625821,-0.0482655032241086,0.363954614116316,0.233445166352138,0.0665740846796219,0.210403171883122
"Alabama Teachers",2018,2018-09-30,9,"Teachers' Retirement System of Alabama","Alabama",35628400,25935432,0.077,0.0942,0.0225352578410463,0.175798616721306,-0.0121611412536915,0.10087380772678,0.0287978501405626,0.0488546292081992,0.0713374113526924,0.0625447446192224,2.08000166344824,2.14582235783391,1.58124078764392,1.74895307620722,1.96521809048937,1.79626433691948,-0.0658206943856627,0.49876087580432,0.33104858724102,0.114783572958878,0.283737326528769
"Alabama Teachers",2019,2019-09-30,9,"Teachers' Retirement System of Alabama","Alabama",37215472,25619448,0.077,0.0263,-0.00721146072502676,0.0291765342116139,0.10296125978934,0.0429051080242619,0.0424684398508937,0.0352708985320998,0.0240313370778022,0.0514279564909428,2.13470570719693,2.23788909789765,1.64839361692376,1.81064022269553,2.01244490885331,1.8886425410848,-0.103183390700714,0.486312090273173,0.3240654845014,0.122260798343622,0.24606316611213
"Alabama Teachers",2020,2020-09-30,9,"Teachers' Retirement System of Alabama","Alabama",37752800,25946388,0.077,0.0562,0.0344951140065146,0.15001340587942,0.0698469158036921,0.109911122921764,0.0642472301570623,0.0731526736978212,0.0814880250116005,0.0901751053672248,2.2546761679414,2.48385800162195,1.75429834101969,1.94309339609053,2.17643506992042,2.05895108122815,-0.22918183368055,0.500377826921707,0.311582771850871,0.0782410980209822,0.195725086713253
"Alabama Teachers",2021,2021-09-30,9,"Teachers' Retirement System of Alabama","Alabama",40106808,30561930,0.0745,0.2262,0.244450392014862,0.318754248539813,-0.0089515304297324,0.219459082377959,0.151198222497731,0.184816633169329,0.228837845811942,0.165666463266713,2.76468391712975,3.02896319941505,2.01954513191259,2.30220937548954,2.67448578287057,2.40005022489439,-0.264279282285308,0.745138785217157,0.462474541640206,0.0901981342591753,0.364633692235355
"Alaska PERS",2011,NA,NA,"State of Alaska Public Employees' Retirement System","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0
"Alaska PERS",2012,2012-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",11428944,6118294,0.08,0.0046,-0.141464480874317,0.0383960737513172,0.0747369170354375,5.1664047106624e-05,-0.0295490581598376,-0.0319604594491543,-0.041544691374572,0.0121095961503313,1.0046,1.00005166404711,0.970450941840162,0.968039540550846,0.958455308625428,1.01210959615033,0.00454833595289328,0.0341490581598375,0.0365604594491542,0.0461446913745719,-0.00750959615033131
"Alaska PERS",2013,2013-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",11945881,6694482,0.08,0.125,0.141376852181883,0.214636575289004,-0.00687725263140471,0.124778578975673,0.090780974696122,0.113666689377833,0.142847132209012,0.105858600387396,1.130175,1.12483668958916,1.05854942423518,1.0780733903121,1.09536790081307,1.11925010143746,0.00533831041083843,0.0716255757648181,0.052101609687901,0.0348070991869256,0.0109248985625416
"Alaska PERS",2014,2014-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",12947759,7731438,0.08,0.1856,0.22268073431331,0.252202623648289,0.0437334311486071,0.178543374107792,0.153775593206828,0.175037634874641,0.203485274591222,0.158897874213876,1.33993548,1.32566882746865,1.22132848988569,1.26677680677361,1.31825913888843,1.29709656326954,0.01426665253135,0.118606990114307,0.0731586732263854,0.0216763411115668,0.0428389167304641
"Alaska PERS",2015,2015-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13337929,8606862,0.08,0.0329,-0.0484547743277264,0.0729418468431802,0.0185782747603835,0.022277118473318,-0.00502657273313507,0.00131392439542373,0.0058899089577426,0.0224597415595111,1.384019357292,1.35520090899455,1.21518939340023,1.26844125572359,1.3260235651992,1.3262290168583,0.0288184482974463,0.168829963891767,0.115578101568409,0.0579957920928018,0.0577903404337003
"Alaska PERS",2016,2016-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13633033,8227687,0.08,-0.0036,-0.0980482380459374,0.0213833449060139,0.0600139056610678,0.000476821347660829,-0.0178325450245768,-0.0208982105801736,-0.0292922786596799,0.00994576354041245,1.37903688760575,1.35584709771833,1.19351947382904,1.2419331032529,1.28718131341808,1.33941937706041,0.0231897898874169,0.185517413776713,0.137103784352849,0.0918555741876677,0.0396175105453427
"Alaska PERS",2017,2017-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13832130,8943127,0.08,0.1335,0.210016155088853,0.185094577879402,-0.00314643757181821,0.132852688994055,0.119944410107103,0.13878230162721,0.165759083220617,0.112706519225319,1.56313831210112,1.535975030515,1.3366754630688,1.41429143778936,1.50054330786897,1.49038067283183,0.0271632815861182,0.226462849032318,0.148846874311755,0.0625950042321444,0.0727576392692864
"Alaska PERS",2018,2018-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",14606033,9306675,0.0738,0.0961,0.0778757641767973,0.147781110037703,-0.00397267118848665,0.0807666011031606,0.0538608619826271,0.0696773313074986,0.0891752270326425,0.0687250612808259,1.71335590389403,1.66003051310902,1.40866995570071,1.51283549086557,1.6343545980205,1.59280717590396,0.0533253907850157,0.304685948193322,0.200520413028465,0.0790013058735339,0.120548727990078
"Alaska PERS",2019,2019-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",15039180,9489405,0.0738,0.064,0.017993057026908,0.0898250154328315,0.078692481920051,0.0664543132803498,0.052251373426405,0.0538785830200373,0.0536413387516785,0.0686836635916652,1.82301068174325,1.7703467008821,1.48227489559059,1.59434492345583,1.72202356665328,1.70220700814013,0.0526639808611475,0.340735786152665,0.228665758287424,0.100987115089971,0.120803673603118
"Alaska PERS",2020,2020-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",15279525,9469161,0.0738,0.0383,-0.04389939322137,0.0652956074180986,0.0873965676816888,0.0420283319166625,0.0240609979512242,0.0225931659690779,0.0167691565161886,0.0493526557804107,1.89283199085402,1.84475141963435,1.51793990881654,1.63036622292342,1.75090044936705,1.78621544467988,0.0480805712196726,0.374892082037476,0.262465767930596,0.141931541486964,0.106616546174142
"Alaska PERS",2021,2021-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",15419975,11912309,0.0738,0.2762,0.362866089519248,0.441644307380201,-0.00333261345495062,0.280057547402861,0.224300720384256,0.269794836913633,0.33012215038403,0.238859895125594,2.4156321867279,2.36138797778509,1.8584149238641,2.07023061214654,2.32891147082047,2.21287067846783,0.0542442089428103,0.557217262863793,0.345401574581356,0.0867207159074259,0.202761508260071
"Alaska Teachers",2011,NA,NA,"State of Alaska Teachers' Retirement System","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0
"Alaska Teachers",2012,2012-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6399777,3006647,0.08,0.0051,-0.141464480874317,0.0383960737513172,0.0747369170354375,0.000839942885639093,-0.0295490581598376,-0.0319604594491543,-0.041544691374572,0.0121095961503313,1.0051,1.00083994288564,0.970450941840162,0.968039540550846,0.958455308625428,1.01210959615033,0.00426005711436095,0.0346490581598377,0.0370604594491544,0.0466446913745721,-0.00700959615033114
"Alaska Teachers",2013,2013-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6589553,3279130,0.08,0.1259,0.141376852181883,0.214636575289004,-0.00687725263140471,0.125347231153614,0.090780974696122,0.113666689377833,0.142847132209012,0.105858600387396,1.13164209,1.1262924585543,1.05854942423518,1.0780733903121,1.09536790081307,1.11925010143746,0.00534963144570488,0.0730926657648183,0.0535686996879012,0.0362741891869258,0.0123919885625419
"Alaska Teachers",2014,2014-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6921362,3771139,0.08,0.1846,0.22268073431331,0.252202623648289,0.0437334311486071,0.178897411088112,0.153775593206828,0.175037634874641,0.203485274591222,0.158897874213876,1.340543219814,1.32778326351772,1.22132848988569,1.26677680677361,1.31825913888843,1.29709656326954,0.012759956296277,0.119214729928307,0.0737664130403859,0.0222840809255673,0.0434466565444647
"Alaska Teachers",2015,2015-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7051724,5246955,0.08,0.033,-0.0484547743277264,0.0729418468431802,0.0185782747603835,0.0228918166817634,-0.00502657273313507,0.00131392439542373,0.0058899089577426,0.0224597415595111,1.38478114606786,1.35817863457928,1.21518939340023,1.26844125572359,1.3260235651992,1.3262290168583,0.0266025114885775,0.169591752667629,0.116339890344271,0.0587575808686642,0.0585521292095628
"Alaska Teachers",2016,2016-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7159788,4942201,0.08,-0.0036,-0.0980482380459374,0.0213833449060139,0.0600139056610678,0.00098506657612606,-0.0178325450245768,-0.0208982105801736,-0.0292922786596799,0.00994576354041245,1.37979593394202,1.35951653095662,1.19351947382904,1.2419331032529,1.28718131341808,1.33941937706041,0.0202794029854005,0.186276460112983,0.137862830689118,0.0926146205239369,0.0403765568816119
"Alaska Teachers",2017,2017-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7217525,5312295,0.08,0.1336,0.210016155088853,0.185094577879402,-0.00314643757181821,0.132935399030221,0.119944410107103,0.13878230162721,0.165759083220617,0.112706519225319,1.56413667071667,1.54024440348752,1.3366754630688,1.41429143778936,1.50054330786897,1.49038067283183,0.0238922672291542,0.227461207647873,0.149845232927311,0.0635933628476999,0.0737559978848419
"Alaska Teachers",2018,2018-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7276290,5472727,0.0738,0.0962,0.0778757641767973,0.147781110037703,-0.00397267118848665,0.0812467581907087,0.0538608619826271,0.0696773313074986,0.0891752270326425,0.0687250612808259,1.71460661843962,1.66538426809226,1.40866995570071,1.51283549086557,1.6343545980205,1.59280717590396,0.0492223503473554,0.305936662738904,0.201771127574047,0.0802520204191159,0.12179944253566
"Alaska Teachers",2019,2019-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7388020,5511929,0.0738,0.0639,0.017993057026908,0.0898250154328315,0.078692481920051,0.0667960008892493,0.052251373426405,0.0538785830200373,0.0536413387516785,0.0686836635916652,1.82416998135791,1.77662527714469,1.48227489559059,1.59434492345583,1.72202356665328,1.70220700814013,0.0475447042132144,0.341895085767321,0.22982505790208,0.102146414704626,0.121962973217774
"Alaska Teachers",2020,2020-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7447036,5444799,0.0738,0.0383,-0.04389939322137,0.0652956074180986,0.0873965676816888,0.0425068633512132,0.0240609979512242,0.0225931659690779,0.0167691565161886,0.0493526557804107,1.89403569164391,1.85214404502659,1.51793990881654,1.63036622292342,1.75090044936705,1.78621544467988,0.0418916466173214,0.376095782827372,0.263669468720493,0.14313524227686,0.107820246964039
"Alaska Teachers",2021,2021-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7471887,6731481,0.0738,0.2765,0.362866089519248,0.441644307380201,-0.00333261345495062,0.28088566367231,0.224300720384256,0.269794836913633,0.33012215038403,0.238859895125594,2.41773656038346,2.37238475433061,1.8584149238641,2.07023061214654,2.32891147082047,2.21287067846783,0.0453518060528513,0.559321636519352,0.347505948236915,0.0888250895629854,0.20486588191563
"Arizona Public Safety",2011,NA,NA,"Arizona Public Safety Personnel Retirement System","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0
"Arizona Public Safety",2012,2012-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",10054752,5055828,0.08,-0.0079,-0.141464480874317,0.0383960737513172,0.0747369170354375,0.0266087258783037,-0.0295490581598376,-0.0319604594491543,-0.041544691374572,0.0121095961503313,0.9921,1.0266087258783,0.970450941840162,0.968039540550846,0.958455308625428,1.01210959615033,-0.0345087258783037,0.0216490581598375,0.0240604594491542,0.0336446913745719,-0.0200095961503313
"Arizona Public Safety",2013,2013-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",10544353,5529057,0.0785,0.1064,0.141376852181883,0.214636575289004,-0.00687725263140471,0.139200590373075,0.090780974696122,0.113666689377833,0.142847132209012,0.105858600387396,1.09765944,1.16951326660271,1.05854942423518,1.0780733903121,1.09536790081307,1.11925010143746,-0.0718538266027136,0.0391100157648181,0.019586049687901,0.0022915391869256,-0.0215906614374584
"Arizona Public Safety",2014,2014-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",12233017,5935524,0.0785,0.1328,0.22268073431331,0.252202623648289,0.0437334311486071,0.186173532943522,0.153775593206828,0.175037634874641,0.203485274591222,0.158897874213876,1.243428613632,1.38724568327046,1.22132848988569,1.26677680677361,1.31825913888843,1.29709656326954,-0.14381706963846,0.0221001237463068,-0.0233481931416144,-0.074830525256433,-0.0536679496375356
"Arizona Public Safety",2015,2015-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",12685800,6075768.5,0.0785,0.0368,-0.0484547743277264,0.0729418468431802,0.0185782747603835,0.0414052456038686,-0.00502657273313507,0.00131392439542373,0.0058899089577426,0.0224597415595111,1.28918678661366,1.44468493149918,1.21518939340023,1.26844125572359,1.3260235651992,1.3262290168583,-0.155498144885522,0.0739973932134248,0.0207455308900666,-0.0368367785855404,-0.0370422302446418
"Arizona Public Safety",2016,2016-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",14248710,6042477.5,0.075,0.0063,-0.0980482380459374,0.0213833449060139,0.0600139056610678,0.0178901416862564,-0.0178325450245768,-0.0208982105801736,-0.0292922786596799,0.00994576354041245,1.29730866336932,1.4705305496157,1.19351947382904,1.2419331032529,1.28718131341808,1.33941937706041,-0.173221886246376,0.103789189540288,0.0553755601164239,0.0101273499512426,-0.0421107136910823
"Arizona Public Safety",2017,2017-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",15578700,6841326.5,0.0715,0.1185,0.210016155088853,0.185094577879402,-0.00314643757181821,0.131967689271098,0.119944410107103,0.13878230162721,0.165759083220617,0.112706519225319,1.45103973997859,1.66459306825104,1.3366754630688,1.41429143778936,1.50054330786897,1.49038067283183,-0.213553328272453,0.11436427690979,0.0367483021892281,-0.049503567890383,-0.039340932853241
"Arizona Public Safety",2018,2018-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",16278788,7289130,0.074,0.0707,0.0778757641767973,0.147781110037703,-0.00397267118848665,0.0936188133957153,0.0538608619826271,0.0696773313074986,0.0891752270326425,0.0687250612808259,1.55362824959507,1.82043029608744,1.40866995570071,1.51283549086557,1.6343545980205,1.59280717590396,-0.266802046492363,0.144958293894364,0.0407927587295065,-0.0807263484254248,-0.0391789263088811
"Arizona Public Safety",2019,2019-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",17409058,7829913,0.073,0.0545,0.017993057026908,0.0898250154328315,0.078692481920051,0.0774517888782734,0.052251373426405,0.0538785830200373,0.0536413387516785,0.0686836635916652,1.63830098919801,1.96142587904761,1.48227489559059,1.59434492345583,1.72202356665328,1.70220700814013,-0.323124889849608,0.15602609360742,0.0439560657421789,-0.0837225774552743,-0.063906018942127
"Arizona Public Safety",2020,2020-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",18561526,8105798,0.073,0.0091,-0.04389939322137,0.0652956074180986,0.0873965676816888,0.0581507877564027,0.0240609979512242,0.0225931659690779,0.0167691565161886,0.0493526557804107,1.65320952819971,2.07548433904003,1.51793990881654,1.63036622292342,1.75090044936705,1.78621544467988,-0.42227481084032,0.135269619383166,0.0228433052762866,-0.0976909211673462,-0.133005916480168
"Arizona Public Safety",2021,2021-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",19400988,11556792,0.073,0.2776,0.362866089519248,0.441644307380201,-0.00333261345495062,0.298720274232872,0.224300720384256,0.269794836913633,0.33012215038403,0.238859895125594,2.11214049322795,2.6954735899641,1.8584149238641,2.07023061214654,2.32891147082047,2.21287067846783,-0.58333309673615,0.253725569363843,0.0419098810814056,-0.216770977592524,-0.100730185239879
"Arizona SRS",2011,NA,NA,"Arizona State Retirement System","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0
"Arizona SRS",2012,2012-06-30,6,"Arizona State Retirement System","Arizona",38450288,26402094,0.08,0.013,-0.141464480874317,0.0383960737513172,0.0747369170354375,-0.0107029898077304,-0.0295490581598376,-0.0319604594491543,-0.041544691374572,0.0121095961503313,1.013,0.98929701019227,0.970450941840162,0.968039540550846,0.958455308625428,1.01210959615033,0.0237029898077303,0.0425490581598374,0.0449604594491542,0.0545446913745719,0.000890403849668653
"Arizona SRS",2013,2013-06-30,6,"Arizona State Retirement System","Arizona",39911756,29025430,0.08,0.131,0.141376852181883,0.214636575289004,-0.00687725263140471,0.110800363137346,0.090780974696122,0.113666689377833,0.142847132209012,0.105858600387396,1.145703,1.09891147817226,1.05854942423518,1.0780733903121,1.09536790081307,1.11925010143746,0.0467915218277362,0.0871535757648181,0.067629609687901,0.0503350991869256,0.0264528985625416
"Arizona SRS",2014,2014-06-30,6,"Arizona State Retirement System","Arizona",41349316,33693704,0.08,0.186,0.22268073431331,0.252202623648289,0.0437334311486071,0.168069142137675,0.153775593206828,0.175037634874641,0.203485274591222,0.158897874213876,1.358803758,1.28360458759392,1.22132848988569,1.26677680677361,1.31825913888843,1.29709656326954,0.0751991704060795,0.137475268114307,0.0920269512263854,0.0405446191115668,0.0617071947304642
"Arizona SRS",2015,2015-06-30,6,"Arizona State Retirement System","Arizona",42968128,33645648,0.08,0.032,-0.0484547743277264,0.0729418468431802,0.0185782747603835,0.0118141839527419,-0.00502657273313507,0.00131392439542373,0.0058899089577426,0.0224597415595111,1.402285478256,1.29876932831434,1.21518939340023,1.26844125572359,1.3260235651992,1.3262290168583,0.103516149941661,0.187096084855767,0.133844222532409,0.0762619130568019,0.0760564613977004
"Arizona SRS",2016,2016-06-30,6,"Arizona State Retirement System","Arizona",44535008,32859792,0.08,0.006,-0.0980482380459374,0.0213833449060139,0.0600139056610678,-0.00607564247689468,-0.0178325450245768,-0.0208982105801736,-0.0292922786596799,0.00994576354041245,1.41069919112554,1.29087847021554,1.19351947382904,1.2419331032529,1.28718131341808,1.33941937706041,0.119820720909992,0.217179717296501,0.168766087872636,0.123517877707455,0.0712798140651298
"Arizona SRS",2017,2017-06-30,6,"Arizona State Retirement System","Arizona",50618760,36202756,0.075,0.139,0.210016155088853,0.185094577879402,-0.00314643757181821,0.126902179575975,0.119944410107103,0.13878230162721,0.165759083220617,0.112706519225319,1.60678637869199,1.4546937616536,1.3366754630688,1.41429143778936,1.50054330786897,1.49038067283183,0.152092617038389,0.270110915623187,0.192494940902625,0.106243070823014,0.116405705860156
"Arizona SRS",2018,2018-06-30,6,"Arizona State Retirement System","Arizona",52546436,38491948,0.075,0.094,0.0778757641767973,0.147781110037703,-0.00397267118848665,0.0698497065431771,0.0538608619826271,0.0696773313074986,0.0891752270326425,0.0687250612808259,1.75782429828903,1.55630369401529,1.40866995570071,1.51283549086557,1.6343545980205,1.59280717590396,0.201520604273741,0.349154342588321,0.244988807423464,0.123469700268533,0.165017122385076
"Arizona SRS",2019,2019-06-30,6,"Arizona State Retirement System","Arizona",54564392,39825144,0.075,0.066,0.017993057026908,0.0898250154328315,0.078692481920051,0.0611175747220021,0.052251373426405,0.0538785830200373,0.0536413387516785,0.0686836635916652,1.87384070197611,1.6514212013244,1.48227489559059,1.59434492345583,1.72202356665328,1.70220700814013,0.22241950065171,0.391565806385522,0.279495778520281,0.151817135322828,0.171633693835975
