"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_ex_us_tr","ru30_tr","bb_us_agg_tr","opt_benchmark_return","conservative_benchmark_return","moderate_benchmark_return","aggressive_benchmark_return","standard_pension_benchmark_return","cum_return","cum_opt_benchmark_return","cum_conservative_benchmark_return","cum_moderate_benchmark_return","cum_aggressive_benchmark_return","cum_standard_pension_benchmark_return","cum_opt_benchmark_excess","cum_conservative_benchmark_excess","cum_moderate_benchmark_excess","cum_aggressive_benchmark_excess","cum_standard_pension_benchmark_excess"
"North Dakota Teachers",2008,2008-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2330600,1846113.4,0.08,-0.0751,-0.0620295339558226,-0.126861472158553,0.0712390941012313,-0.0669497818689399,-0.0164118501175647,-0.036873830877222,-0.0629871116985235,-0.0297383913741144,1.11024996,1.11506714724289,1.17074845190558,1.15928117574555,1.14850767511464,1.13130994697996,-0.00481718724288616,-0.0604984919055813,-0.0490312157455515,-0.0382577151146368,-0.0210599869799633
"North Dakota Teachers",2009,2009-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2445896.8,1309716.8,0.08,-0.2733,-0.30544226636846,-0.265640719315895,0.0604611883257231,-0.203612875541874,-0.151225954549937,-0.183883636392372,-0.230532942138513,-0.139462783466714,0.806818645932,0.888025118970488,0.993700899728299,0.946108337548235,0.883738821701796,0.973534312810557,-0.0812064730384883,-0.186882253796299,-0.139289691616235,-0.0769201757697964,-0.166715666878557
"North Dakota Teachers",2010,2010-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2637165,1437949.9,0.08,0.1387,0.108725849223387,0.157214718410857,0.0949829254795038,0.131370159177636,0.10958149886156,0.116206332031939,0.123706561312641,0.120236084431227,0.918724392122768,1.00468512020338,1.10259213374061,1.05605211715955,0.993063112433011,1.09058826664234,-0.0859607280806124,-0.183867741617839,-0.137327725036782,-0.0743387203102428,-0.171863874519576
"North Dakota Teachers",2011,2011-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2749751.8,1726179.4,0.08,0.2421,0.302676537585421,0.323664116489338,0.039014348404911,0.255602004044554,0.198157374583175,0.227053914212029,0.266380192271251,0.2007073195864,1.14114756745569,1.26148465036111,1.32107889619871,1.29583288397253,1.2575954552604,1.30947731441251,-0.120337082905418,-0.179931328743016,-0.154685316516837,-0.116447887804713,-0.168329746956816
"North Dakota Teachers",2012,2012-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2871870.3,1654149.6,0.08,-0.0097,-0.141464480874317,0.0383960737513172,0.0747369170354375,0.00149490608372113,-0.0295490581598376,-0.0319604594491543,-0.041544691374572,0.0121095961503313,1.13007843605137,1.26337045143945,1.2820422590612,1.25441746963144,1.20534904019755,1.32533455585806,-0.133292015388083,-0.151963823009826,-0.124339033580072,-0.0752706041461755,-0.195256119806692
"North Dakota Teachers",2013,2013-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",2997139,1839584,0.08,0.1363,0.141376852181883,0.214636575289004,-0.00687725263140471,0.147452838009202,0.090780974696122,0.113666689377833,0.142847132209012,0.105858600387396,1.28410812688517,1.44965800996117,1.39842730494039,1.39700295050217,1.37752969390065,1.46563261698625,-0.165549883075995,-0.114319178055218,-0.112894823616995,-0.0934215670154785,-0.181524490101077
"North Dakota Teachers",2014,2014-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",3138799.8,2090977,0.08,0.1653,0.22268073431331,0.252202623648289,0.0437334311486071,0.198821562007938,0.153775593206828,0.175037634874641,0.203485274591222,0.158897874213876,1.49637120025929,1.73788127987897,1.61347129331422,1.64153104287096,1.65783670192159,1.69851852420388,-0.241510079619674,-0.117100093054933,-0.14515984261167,-0.161465501662295,-0.202147323944593
"North Dakota Teachers",2015,2015-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",3449776,2141920.8,0.0775,0.0352,-0.0484547743277264,0.0729418468431802,0.0185782747603835,0.0306245632379973,-0.00502657273313507,0.00131392439542373,0.0058899089577426,0.0224597415595111,1.54904346650842,1.79110313503475,1.60536106250556,1.64368789055404,1.66760120916271,1.73666681129155,-0.242059668526332,-0.0563175959971369,-0.0946444240456168,-0.118557742654291,-0.187623344783127
"North Dakota Teachers",2016,2016-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",3589393.8,2124335.3,0.0775,0.0028,-0.0980482380459374,0.0213833449060139,0.0600139056610678,8.00344663918484e-05,-0.0178325450245768,-0.0208982105801736,-0.0292922786596799,0.00994576354041245,1.55338078821464,1.79124648501842,1.57673338907772,1.60933775488916,1.6187533698507,1.75393928874513,-0.237865696803774,-0.0233526008630809,-0.0559569666745139,-0.0653725816360546,-0.200558500530492
"North Dakota Teachers",2017,2017-06-30,6,"North Dakota Teachers' Fund for Retirement","North Dakota",3734016.8,2360491,0.0775,0.1292,0.210016155088853,0.185094577879402,-0.00314643757181821,0.1497753540946,0.119944410107103,0.13878230162721,0.165759083220617,0.112706519225319,1.75407758605197,2.05953106158276,1.76585374532682,1.83268535260824,1.88707644439743,1.95161968091213,-0.305453475530784,-0.0117761592748495,-0.0786077665562657,-0.132998858345458,-0.197542094860156
