"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess"
"Alabama ERS",2010,NA,NA,"Employees' Retirement System of Alabama","Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Alabama ERS",2011,2011-09-30,9,"Employees' Retirement System of Alabama","Alabama",14366796,8130435,0.08,0.0221,-0.108117566917274,0.00634379328395718,0.0531050515145572,0.00460659386207417,-0.00252010128710906,1.0221,1.00460659386207,0.997479898712891,0.0174934061379259,0.024620101287109
"Alabama ERS",2012,2012-09-30,9,"Employees' Retirement System of Alabama","Alabama",13884995,9188696,0.08,0.1801,0.144831162279011,0.295524557484441,0.0505994448714993,0.192257325586623,0.191908344659473,1.20618021,1.19774957086468,1.18890461490598,0.00843063913531705,0.0172755950940198
"Alabama ERS",2013,2013-09-30,9,"Employees' Retirement System of Alabama","Alabama",14536600,10091940,0.08,0.146,0.164781491002571,0.215914808121411,-0.0179926558190695,0.131189567422275,0.135515905515499,1.38228252066,1.35488181894664,1.35002010036652,0.0274007017133637,0.0322624202934803
"Alabama ERS",2014,2014-09-30,9,"Employees' Retirement System of Alabama","Alabama",15138294,10883952,0.08,0.1202,0.0476873600908032,0.174401646483075,0.039159417301283,0.110863694168613,0.108486120450083,1.54843287964333,1.50508902255695,1.49647854358492,0.0433438570863818,0.0519543360584169
"Alabama ERS",2015,2015-09-30,9,"Employees' Retirement System of Alabama","Alabama",15723720,10551904,0.08,0.0105,-0.121623858318663,-0.00716051781413107,0.027739361413927,-0.0128060370885884,-0.01958322214662,1.56469142487959,1.48581479671246,1.46717267182824,0.0788766281671283,0.0975187530513455
"Alabama ERS",2016,2016-09-30,9,"Employees' Retirement System of Alabama","Alabama",16728009,11177074,0.07875,0.1022,0.09256086976383,0.148509179360234,0.0533135372188149,0.108764780158947,0.108760824798527,1.72460288850228,1.6474191164338,1.62674358173814,0.07718377206848,0.0978593067641405
"Alabama ERS",2017,2017-09-30,9,"Employees' Retirement System of Alabama","Alabama",17250836,12122471,0.0775,0.1286,0.196098004578286,0.185355581350756,-0.00111916016169378,0.125525871887191,0.131561643542527,1.94638681996367,1.85421283738778,1.84076064097387,0.0921739825758952,0.105626178989807
"Alabama ERS",2018,2018-09-30,9,"Employees' Retirement System of Alabama","Alabama",17829736,12720352,0.077,0.0929,0.0176265735671308,0.173452613157655,-0.011897810051345,0.0890449693442879,0.0866822782768502,2.1272061555383,2.01932116265076,2.00032196709584,0.10788499288754,0.126884188442463
"Alabama ERS",2019,2019-09-30,9,"Employees' Retirement System of Alabama","Alabama",18543542,12568473,0.077,0.0278,-0.0122889052053947,0.0279034614624933,0.104494956906219,0.047118463727402,0.0428424367620334,2.18634248666226,2.11446847360709,2.08602063447485,0.0718740130551705,0.100321852187418
"Alabama ERS",2020,2020-09-30,9,"Employees' Retirement System of Alabama","Alabama",19786472,13150538,0.077,0.0583,0.0300176932674292,0.145861946255381,0.0706351011581676,0.103725636250321,0.100125042128627,2.31380625363467,2.33379306136324,2.29488353838282,-0.0199868077285612,0.0189227152518492
"Alabama Teachers",2010,NA,NA,"Teachers' Retirement System of Alabama","Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Alabama Teachers",2011,2011-09-30,9,"Teachers' Retirement System of Alabama","Alabama",28776316,16752218,0.08,0.0181,-0.108117566917274,0.00634379328395718,0.0531050515145572,0.00912180996497944,-0.00252010128710906,1.0181,1.00912180996498,0.997479898712891,0.00897819003502054,0.020620101287109
"Alabama Teachers",2012,2012-09-30,9,"Teachers' Retirement System of Alabama","Alabama",28251368,18950126,0.08,0.183,0.144831162279011,0.295524557484441,0.0505994448714993,0.200237440464952,0.191908344659473,1.2044123,1.21118577830973,1.18890461490598,-0.00677347830972663,0.0155076850940199
"Alabama Teachers",2013,2013-09-30,9,"Teachers' Retirement System of Alabama","Alabama",29665844,20820372,0.08,0.1493,0.164781491002571,0.215914808121411,-0.0179926558190695,0.134898961740508,0.135515905515499,1.38423105639,1.37457348227858,1.35002010036652,0.00965757411142243,0.0342109560234805
"Alabama Teachers",2014,2014-09-30,9,"Teachers' Retirement System of Alabama","Alabama",30837828,22441308,0.08,0.1213,0.0476873600908032,0.174401646483075,0.039159417301283,0.11710433596851,0.108486120450083,1.55213828353011,1.53554199716073,1.49647854358492,0.0165962863693745,0.0556597399451919
"Alabama Teachers",2015,2015-09-30,9,"Teachers' Retirement System of Alabama","Alabama",31844844,21747732,0.08,0.0104,-0.121623858318663,-0.00716051781413107,0.027739361413927,-0.00821195656032367,-0.01958322214662,1.56828052167882,1.5229321929835,1.46717267182824,0.0453483286953242,0.101107849850579
"Alabama Teachers",2016,2016-09-30,9,"Teachers' Retirement System of Alabama","Alabama",33143834,22936298,0.07875,0.1041,0.09256086976383,0.148509179360234,0.0533135372188149,0.111755882450126,0.108760824798527,1.73153852398559,1.69312882412207,1.62674358173814,0.0384096998635135,0.104794942247445
"Alabama Teachers",2017,2017-09-30,9,"Teachers' Retirement System of Alabama","Alabama",34688080,24651456,0.0775,0.1177,0.196098004578286,0.185355581350756,-0.00111916016169378,0.12631148990693,0.131561643542527,1.93534060825869,1.9069904485013,1.84076064097387,0.0283501597573894,0.0945799672848215
"Alabama Teachers",2018,2018-09-30,9,"Teachers' Retirement System of Alabama","Alabama",35628400,25935432,0.077,0.0942,0.0176265735671308,0.173452613157655,-0.011897810051345,0.0968457978746105,0.0866822782768502,2.11764969355666,2.09167446002567,2.00032196709584,0.0259752335309882,0.11732772646082
"Alabama Teachers",2019,2019-09-30,9,"Teachers' Retirement System of Alabama","Alabama",37215472,25619448,0.077,0.0263,-0.0122889052053947,0.0279034614624933,0.104494956906219,0.0483043049227963,0.0428424367620334,2.1733438804972,2.19271134094197,2.08602063447485,-0.0193674604447764,0.087323246022351
"Alabama Teachers",2020,2020-09-30,9,"Teachers' Retirement System of Alabama","Alabama",37752800,25946388,0.077,0.0562,0.0300176932674292,0.145861946255381,0.0706351011581676,0.10910937723333,0.100125042128627,2.29548580658114,2.43195670980461,2.29488353838282,-0.136470903223473,0.000602268198314881
"Alaska PERS",2010,NA,NA,"State of Alaska Public Employees' Retirement System","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Alaska PERS",2011,2011-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",10919047,6267925,0.08,0.2122,0.297294737378963,0.321496585278887,0.0372838117146355,0.227278201857391,0.231392383629627,1.2122,1.22727820185739,1.23139238362963,-0.0150782018573909,-0.0191923836296268
"Alaska PERS",2012,2012-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",11428944,6118294,0.08,0.0046,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00286466315767626,0.0123602976092187,1.21777612,1.23079394050647,1.24661275996501,-0.013017820506471,-0.0288366399650144
"Alaska PERS",2013,2013-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",11945881,6694482,0.08,0.125,0.136325688103549,0.218076490033468,-0.00809060049995647,0.12722829207278,0.133876202487457,1.369998135,1.38738575145064,1.41350454224154,-0.0173876164506357,-0.0435064072415381
"Alaska PERS",2014,2014-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",12947759,7731438,0.08,0.1856,0.217518324183294,0.242753428973369,0.0429200595462607,0.174419943875265,0.177756397187221,1.624269788856,1.629373496352,1.66476401707817,-0.00510370749599853,-0.0404942282221668
"Alaska PERS",2015,2015-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13337929,8606862,0.08,0.0329,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0230528004073342,0.0302475003104892,1.67770826490936,1.6669351183524,1.71511896720163,0.0107731465569605,-0.0374107022922676
"Alaska PERS",2016,2016-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13633033,8227687,0.08,-0.0036,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00212315417627716,0.00838123359967392,1.67166851515569,1.67047427861051,1.72949377991698,0.00119423654517381,-0.05782526476129
"Alaska PERS",2017,2017-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",13832130,8943127,0.08,0.1335,0.204527040995927,0.182564399739801,-0.00437327506068974,0.130214802448326,0.130875625550879,1.89483626192897,1.88799475679479,1.95584236024997,0.00684150513418014,-0.0610060983209941
"Alaska PERS",2018,2018-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",14606033,9306675,0.0738,0.0961,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0805780896191712,0.0860196524739669,2.07693002670035,2.04012576750833,2.12408324037253,0.0368042591920186,-0.0471532136721851
"Alaska PERS",2019,2019-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",15039180,9489405,0.0738,0.064,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0654954041613158,0.0695628162746674,2.20985354840917,2.1737446291912,2.27184045257467,0.036108919217968,-0.0619869041654972
"Alaska PERS",2020,2020-06-30,6,"State of Alaska Public Employees' Retirement System","Alaska",15279525,9469161,0.0738,0.0383,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0432688462717275,0.0490161084426542,2.29449093931324,2.26780005138567,2.38319723056247,0.0266908879275722,-0.0887062912492342
"Alaska Teachers",2010,NA,NA,"State of Alaska Teachers' Retirement System","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Alaska Teachers",2011,2011-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6196104,3123530,0.08,0.214,0.297294737378963,0.321496585278887,0.0372838117146355,0.228998517206378,0.231392383629627,1.214,1.22899851720638,1.23139238362963,-0.0149985172063782,-0.0173923836296268
"Alaska Teachers",2012,2012-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6399777,3006647,0.08,0.0051,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00421279537775235,0.0123602976092187,1.2201914,1.23417603647893,1.24661275996501,-0.0139846364789298,-0.0264213599650143
"Alaska Teachers",2013,2013-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6589553,3279130,0.08,0.1259,0.136325688103549,0.218076490033468,-0.00809060049995647,0.129128295233878,0.133876202487457,1.37381349726,1.39354308408796,1.41350454224154,-0.0197295868279577,-0.0396910449815377
"Alaska Teachers",2014,2014-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",6921362,3771139,0.08,0.1846,0.217518324183294,0.242753428973369,0.0429200595462607,0.175699355921902,0.177756397187221,1.6274194688542,1.63838770641163,1.66476401707817,-0.0109682375574365,-0.03734454822397
"Alaska Teachers",2015,2015-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7051724,5246955,0.08,0.033,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.02438633495381,0.0302475003104892,1.68112431132638,1.67834197780439,1.71511896720163,0.0027823335219932,-0.0339946558752449
"Alaska Teachers",2016,2016-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7159788,4942201,0.08,-0.0036,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00295511982293193,0.00838123359967392,1.67507226380561,1.68330167945266,1.72949377991698,-0.00822941564705038,-0.0544215161113686
"Alaska Teachers",2017,2017-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7217525,5312295,0.08,0.1336,0.204527040995927,0.182564399739801,-0.00437327506068974,0.131024419418426,0.130875625550879,1.89886191825004,1.90385530470901,1.95584236024997,-0.00499338645896752,-0.0569804419999278
"Alaska Teachers",2018,2018-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7276290,5472727,0.0738,0.0962,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0820043858349104,0.0860196524739669,2.08153243478569,2.05997978969021,2.12408324037253,0.0215526450954879,-0.0425508055868393
"Alaska Teachers",2019,2019-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7388020,5511929,0.0738,0.0639,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0661659451031984,0.0695628162746674,2.2145423573685,2.19628029936855,2.27184045257467,0.0182620579999537,-0.0572980952061677
"Alaska Teachers",2020,2020-06-30,6,"State of Alaska Teachers' Retirement System","Alaska",7447036,5444799,0.0738,0.0383,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0440729889582304,0.0490161084426542,2.29935932965571,2.29307693675179,2.38319723056247,0.00628239290391841,-0.0838379009067625
"Arizona Public Safety",2010,NA,NA,"Arizona Public Safety Personnel Retirement System","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Arizona Public Safety",2011,2011-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",9094447,5216643,0.0825,0.1737,0.297294737378963,0.321496585278887,0.0372838117146355,0.205616667617042,0.231392383629627,1.1737,1.20561666761704,1.23139238362963,-0.0319166676170421,-0.0576923836296268
"Arizona Public Safety",2012,2012-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",10054752,5055828,0.08,-0.0079,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0122972388919292,0.0123602976092187,1.16442777,1.22044242379082,1.24661275996501,-0.0560146537908206,-0.0821849899650144
"Arizona Public Safety",2013,2013-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",10544353,5529057,0.0785,0.1064,0.136325688103549,0.218076490033468,-0.00809060049995647,0.112163566308954,0.133876202487457,1.288322884728,1.35733159851794,1.41350454224154,-0.0690087137899427,-0.125181657513538
"Arizona Public Safety",2014,2014-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",12233017,5935524,0.0785,0.1328,0.217518324183294,0.242753428973369,0.0429200595462607,0.159475215040913,0.177756397187221,1.45941216381988,1.57379234707342,1.66476401707817,-0.114380183253539,-0.205351853258288
"Arizona Public Safety",2015,2015-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",12685800,6075768.5,0.0785,0.0368,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0231275809808414,0.0302475003104892,1.51311853144845,1.61019035702739,1.71511896720163,-0.0970718255789362,-0.20200043575318
"Arizona Public Safety",2016,2016-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",14248710,6042477.5,0.075,0.0063,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00962047343104474,0.00838123359967392,1.52265117819658,1.62568115057609,1.72949377991698,-0.103029972379517,-0.206842601720403
"Arizona Public Safety",2017,2017-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",15578700,6841326.5,0.0715,0.1185,0.204527040995927,0.182564399739801,-0.00437327506068974,0.114650072406506,0.130875625550879,1.70308534281287,1.81206561219953,1.95584236024997,-0.108980269386664,-0.252757017437097
"Arizona Public Safety",2018,2018-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",16278788,7289130,0.074,0.0707,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0711687574684819,0.0860196524739669,1.82349347654974,1.94102807027114,2.12408324037253,-0.117534593721399,-0.300589763822793
"Arizona Public Safety",2019,2019-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",17409058,7829913,0.073,0.0545,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.067426579348989,0.0695628162746674,1.9228738710217,2.07190495346989,2.27184045257467,-0.14903108244819,-0.348966581552967
"Arizona Public Safety",2020,2020-06-30,6,"Arizona Public Safety Personnel Retirement System","Arizona",18561526,8105798,0.073,0.009,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0492457693054572,0.0490161084426542,1.94017973586089,2.1739375068313,2.38319723056247,-0.233757770970408,-0.44301749470158
"Arizona SRS",2010,NA,NA,"Arizona State Retirement System","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Arizona SRS",2011,2011-06-30,6,"Arizona State Retirement System","Arizona",37051180,26839224,0.08,0.246,0.297294737378963,0.321496585278887,0.0372838117146355,0.255496956499597,0.231392383629627,1.246,1.2554969564996,1.23139238362963,-0.00949695649959725,0.0146076163703732
"Arizona SRS",2012,2012-06-30,6,"Arizona State Retirement System","Arizona",38450288,26402094,0.08,0.013,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0137299383459635,0.0123602976092187,1.262198,1.27273485230588,1.24661275996501,-0.0105368523058815,0.0155852400349856
"Arizona SRS",2013,2013-06-30,6,"Arizona State Retirement System","Arizona",39911756,29025430,0.08,0.131,0.136325688103549,0.218076490033468,-0.00809060049995647,0.154620830091349,0.133876202487457,1.427545938,1.46952617165561,1.41350454224154,-0.0419802336556077,0.014041395758462
"Arizona SRS",2014,2014-06-30,6,"Arizona State Retirement System","Arizona",41349316,33693704,0.08,0.186,0.217518324183294,0.242753428973369,0.0429200595462607,0.194910164455839,0.177756397187221,1.693069482468,1.75595175944516,1.66476401707817,-0.0628822769771624,0.0283054653898331
"Arizona SRS",2015,2015-06-30,6,"Arizona State Retirement System","Arizona",42968128,33645648,0.08,0.032,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0377429074449019,0.0302475003104892,1.74724770590698,1.82222648417961,1.71511896720163,-0.0749787782726377,0.0321287387053462
"Arizona SRS",2016,2016-06-30,6,"Arizona State Retirement System","Arizona",44535008,32859792,0.08,0.006,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00811438115583854,0.00838123359967392,1.75773119214242,1.83701272442451,1.72949377991698,-0.0792815322820928,0.0282374122254394
"Arizona SRS",2017,2017-06-30,6,"Arizona State Retirement System","Arizona",50618760,36202756,0.075,0.139,0.204527040995927,0.182564399739801,-0.00437327506068974,0.145782669233593,0.130875625550879,2.00205582785021,2.10481734280719,1.95584236024997,-0.102761514956976,0.0462134676002468
"Arizona SRS",2018,2018-06-30,6,"Arizona State Retirement System","Arizona",52546436,38491948,0.075,0.094,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.100332060046345,0.0860196524739669,2.19024907566813,2.31599800283231,2.12408324037253,-0.125748927164175,0.0661658352956018
"Arizona SRS",2019,2019-06-30,6,"Arizona State Retirement System","Arizona",54564392,39825144,0.075,0.066,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0720754535907689,0.0695628162746674,2.33480551466223,2.48292460940176,2.27184045257467,-0.148119094739532,0.0629650620875641
"Arizona SRS",2020,2020-06-30,6,"Arizona State Retirement System","Arizona",56710704,39167584,0.075,0.008,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0496005315915674,0.0490161084426542,2.35348395877953,2.60607898992988,2.38319723056247,-0.252595031150346,-0.029713271782946
"Arizona State Corrections Officers",2010,NA,NA,"Arizona State Corrections Officers Retirement Plan","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Arizona State Corrections Officers",2011,2011-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",1914464.4,1303797.8,0.0825,0.1737,0.297294737378963,0.321496585278887,0.0372838117146355,0.205616667617042,0.231392383629627,1.1737,1.20561666761704,1.23139238362963,-0.0319166676170421,-0.0576923836296268
"Arizona State Corrections Officers",2012,2012-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2140662.5,1286979,0.08,-0.0079,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0122972388919292,0.0123602976092187,1.16442777,1.22044242379082,1.24661275996501,-0.0560146537908206,-0.0821849899650144
"Arizona State Corrections Officers",2013,2013-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2236693.5,1409580,0.0785,0.1064,0.136325688103549,0.218076490033468,-0.00809060049995647,0.112163566308954,0.133876202487457,1.288322884728,1.35733159851794,1.41350454224154,-0.0690087137899427,-0.125181657513538
"Arizona State Corrections Officers",2014,2014-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2637545,1179725.9,0.0785,0.1328,0.217518324183294,0.242753428973369,0.0429200595462607,0.159475215040913,0.177756397187221,1.45941216381988,1.57379234707342,1.66476401707817,-0.114380183253539,-0.205351853258288
"Arizona State Corrections Officers",2015,2015-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2740236,1205559,0.0785,0.0368,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0231275809808414,0.0302475003104892,1.51311853144845,1.61019035702739,1.71511896720163,-0.0970718255789362,-0.20200043575318
"Arizona State Corrections Officers",2016,2016-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",2930678,1210096,0.075,0.0063,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00962047343104474,0.00838123359967392,1.52265117819658,1.62568115057609,1.72949377991698,-0.103029972379517,-0.206842601720403
"Arizona State Corrections Officers",2017,2017-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3624380,1353330,0.074,0.1185,0.204527040995927,0.182564399739801,-0.00437327506068974,0.114650072406506,0.130875625550879,1.70308534281287,1.81206561219953,1.95584236024997,-0.108980269386664,-0.252757017437097
"Arizona State Corrections Officers",2018,2018-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3506083,1439581,0.074,0.0707,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0711687574684819,0.0860196524739669,1.82349347654974,1.94102807027114,2.12408324037253,-0.117534593721399,-0.300589763822793
"Arizona State Corrections Officers",2019,2019-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",3884421.8,1539625,0.073,0.0545,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.067426579348989,0.0695628162746674,1.9228738710217,2.07190495346989,2.27184045257467,-0.14903108244819,-0.348966581552967
"Arizona State Corrections Officers",2020,2020-06-30,6,"Arizona State Corrections Officers Retirement Plan","Arizona",4225989.5,1592511,0.073,0.009,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0492457693054572,0.0490161084426542,1.94017973586089,2.1739375068313,2.38319723056247,-0.233757770970408,-0.44301749470158
"Arkansas PERS",2010,NA,NA,"Arkansas Public Employees Retirement System","Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Arkansas PERS",2011,2011-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",7734000,5801921,0.08,0.26,0.297294737378963,0.321496585278887,0.0372838117146355,0.286104794252604,0.231392383629627,1.26,1.2861047942526,1.23139238362963,-0.0261047942526045,0.0286076163703732
"Arkansas PERS",2012,2012-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8163000,5692416,0.08,-0.0033,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0306966991720398,0.0123602976092187,1.255842,1.32558396622549,1.24661275996501,-0.0697419662254948,0.00922924003498582
"Arkansas PERS",2013,2013-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8284000,6434470.5,0.08,0.1558,0.136325688103549,0.218076490033468,-0.00809060049995647,0.186070844378263,0.133876202487457,1.4515021836,1.57223649411536,1.41350454224154,-0.120734310515359,0.037997641358462
"Arkansas PERS",2014,2014-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",8864000,7531189.5,0.0775,0.1968,0.217518324183294,0.242753428973369,0.0429200595462607,0.217363762842154,0.177756397187221,1.73715781333248,1.91398373455403,1.66476401707817,-0.176825921221549,0.0723937962543135
"Arkansas PERS",2015,2015-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",9295000,7549993,0.075,0.0245,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0569861133418713,0.0302475003104892,1.77971817975913,2.02305422858582,1.71511896720163,-0.243336048826698,0.0645992125574961
"Arkansas PERS",2016,2016-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",9663000,7370324.5,0.075,0.003,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.0181394405775851,0.00838123359967392,1.7850573342984,2.05975130055049,1.72949377991698,-0.274693966252085,0.0555635543814248
"Arkansas PERS",2017,2017-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",10510000,8028797,0.0715,0.123,0.204527040995927,0.182564399739801,-0.00437327506068974,0.161614812574673,0.130875625550879,2.00461938641711,2.39263762093939,1.95584236024997,-0.388018234522288,0.0487770261671399
"Arkansas PERS",2018,2018-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",10694000,8602752,0.0715,0.1023,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.123436106222885,0.0860196524739669,2.20969194964758,2.68797549247054,2.12408324037253,-0.478283542822962,0.0856087092750446
"Arkansas PERS",2019,2019-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",11129000,8833328,0.0715,0.0578,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0812481979464536,0.0695628162746674,2.33741214433721,2.906368657358,2.27184045257467,-0.568956513020795,0.06557169176254
"Arkansas PERS",2020,2020-06-30,6,"Arkansas Public Employees Retirement System","Arkansas",11513000,8769011,0.0715,0.0241,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0596278073662663,0.0490161084426542,2.39374377701573,3.0796690477943,2.38319723056247,-0.685925270778565,0.0105465464532584
"Arkansas Teachers",2010,NA,NA,"Arkansas Teacher Retirement System","Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0
"Arkansas Teachers",2011,2011-06-30,6,"Arkansas Teacher Retirement System","Arkansas",15521000,11894877,0.08,0.223,0.297294737378963,0.321496585278887,0.0372838117146355,0.266296804256453,0.231392383629627,1.223,1.26629680425645,1.23139238362963,-0.0432968042564532,-0.00839238362962669
"Arkansas Teachers",2012,2012-06-30,6,"Arkansas Teacher Retirement System","Arkansas",16139000,11483886,0.08,-0.009,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00264153946299372,0.0123602976092187,1.211993,1.26964177723676,1.24661275996501,-0.0576487772367595,-0.0346197599650142
"Arkansas Teachers",2013,2013-06-30,6,"Arkansas Teacher Retirement System","Arkansas",16718000,12829566,0.08,0.143,0.136325688103549,0.218076490033468,-0.00809060049995647,0.159989432290804,0.133876202487457,1.385307999,1.47277104438956,1.41350454224154,-0.0874630453895555,-0.0281965432415379
"Arkansas Teachers",2014,2014-06-30,6,"Arkansas Teacher Retirement System","Arkansas",17310000,14856277,0.08,0.19,0.217518324183294,0.242753428973369,0.0429200595462607,0.202079461655008,0.177756397187221,1.64851651881,1.77038782418088,1.66476401707817,-0.12187130537088,-0.0162474982681664
"Arkansas Teachers",2015,2015-06-30,6,"Arkansas Teacher Retirement System","Arkansas",18136000,15035701,0.08,0.052,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0336272761001315,0.0302475003104892,1.73423937778812,1.82992114434892,1.71511896720163,-0.0956817665608016,0.0191204105864906
"Arkansas Teachers",2016,2016-06-30,6,"Arkansas Teacher Retirement System","Arkansas",18812000,14558577,0.08,-0.005,-0.102439880638933,0.0208863115995817,0.0614201797588989,3.03996157909776e-05,0.00838123359967392,1.72556818089918,1.82997677324864,1.72949377991698,-0.104408592349458,-0.00392559901779865
"Arkansas Teachers",2017,2017-06-30,6,"Arkansas Teacher Retirement System","Arkansas",20298442,16284808,0.075,0.161,0.204527040995927,0.182564399739801,-0.00437327506068974,0.15484140636403,0.130875625550879,2.00338465802395,2.11333295043197,1.95584236024997,-0.109948292408018,0.0475422977739806
"Arkansas Teachers",2018,2018-06-30,6,"Arkansas Teacher Retirement System","Arkansas",20935000,17492628,0.075,0.116,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.102955837964043,0.0860196524739669,2.23577727835473,2.33091291524071,2.12408324037253,-0.0951356368859857,0.111694037982193
"Arkansas Teachers",2019,2019-06-30,6,"Arkansas Teacher Retirement System","Arkansas",21709000,17741622,0.075,0.053,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0686040282137349,0.0695628162746674,2.35427347410753,2.49082293064164,2.27184045257467,-0.136549456534119,0.082433021532859
